"id","text_EN","text_CZ","text","modified","onlyid"
"perk_strange_man_lore_desc","Wild men or woodwoses were popular supernatural figures in the Middle Ages, widespread across Europe. They inhabit forests and wild lands and are not considered downright evil, but rather mischievous, sometimes malicious and wary of man, sometimes playful and helpful. They often served as a heraldic motif or as a villain figure in courtly games.","Diví či zelení muži jsou ve středověku oblíbené nadpřirozené figury rozšířené napříč Evropou. Obývají lesy a divoké kraje a nebývají považováni za vyloženě zlé, ale spíše rozpustilé, někdy zlomyslné a před člověkem ostražité, jindy naopak hravé a nápomocné. Často sloužili jako heraldický motiv nebo jako postava zlosyna při dvorských hrách.","野人、もしくは森男は、中世ヨーロッパで人気のあった超自然的生物である。彼らは森や野生の土地に生息し、完全な悪というよりむしろいたずら好きと認識されているが、人間に心を許さない悪意ある存在とされることも、遊び好きで親切とされることもある。紋章のモチーフや、宮廷遊戯の悪役として登場することも多い","「野人」、あるいは「緑の男」とは、中世ヨーロッパで人気のあった超自然的生物である。彼らは森や原野に生息し、完全な悪というよりむしろいたずら好きと認識されているが、人間に心を許さない悪意ある存在とされることも、遊び好きで親切とされることもある。紋章のモチーフや、宮廷道化の悪役として登場することも多い",
"char_ZAJIC_uiName","Hare","Zajíc","野兎","ザイーツ",1
"ui_codex_name_teboreni","Camping","Táboření","野営","野営",
"ui_maplegend_camp","Camp","Tábor","野営地","野営地",
"char_TABOROVY_HEROLD_ZIKMUNDOVO_uiName","Camp herald","Táborový herold","野営地の伝令","野営地の伝令",
"char_VOJAK_Z_TABORA_1_uiName","Soldier from the camp","Voják z tábora","野営地の兵士","野営地の兵士",
"char_VOJAK_Z_TABORA_2_uiName","Soldier from the camp","Voják z tábora","野営地の兵士","野営地の兵士",
"ui_maplegend_hospital","Field infirmary","Polní špitál","野外診療所","野外診療所",
"char_DIVOZENKA_uiName","Wild woman","Divoženka","野性味のある女","野女",
"ui_maplegend_divozenka","Wild woman's hut","Chatrč divoženky","野性味のある女の小屋","野女の小屋",
"char_BESTIARIUS_SEBESTA_uiName","Bestiarius Schebesta","Bestiarius Šebesta","野獣殺しシュベスタ","野獣殺しのシェベスタ",
"char_BESTIARIUS_MACH_uiName","Bestiarius Mach","Bestiarius Mach","野獣殺しマハ","野獣殺しのマフ",
"ui_in_herb_mint","It is rarely found in nature, but rather alongside houses and in gardens cultivated.","Málokdy volně v přírodě k nalezení bývá, spíš podél domů a v zahradách záměrně je pěstována. ","野生のものは稀で、家屋の近辺や耕された畑に生えていることが多い","野生のものは稀で、家屋の近辺や耕された畑に生えていることが多い",
"perk_harvester_name","Bounty of the Wild","Dary přírody","野生の恵み","野生の恵み",
"perk_steak_tartare_name","Steak Tartare","Tatarák","野生人","ステーキ゠タルタル",
"char_TOULAVY_PES_uiName","Stray dog","Toulavý pes","野良犬","野良犬",
"ui_in_hladAZmar_strayDogSoup","Soup from a stray dog that used to cheer up the defenders of Suchdol during hard times.","Polévka z toulavého psa, který rozveseloval obránce Suchdole v těžkých časech.","野良犬で作ったスープ。受難の時期にスフドルを守っていた人々は、この犬に大いに励まされた",,
"ui_nm_hladAZmar_strayDogSoup","Stray dog soup","Polévka z toulavého psa","野良犬のスープ","野良犬のスープ",
"ui_codex_name_money","Money","Peníze","金","金",
"ui_nm_loot_goldenCup","Golden cup","Zlatý pohár","金のカップ","金のカップ",
"ui_in_zikmunduvTabor_cherthanIOU","You need to keep track of money. Especially the money we don't have.","O financích je potřeba mít přehled. Zvláště o těch, kterých se nám nedostává.","金の動きは把握しておくべきだ。特に、自分のものでない金は",,
"ui_nm_loot_goldenCross","Golden crucifix","Zlatý kříž","金の十字架","金の十字架",
"ui_nm_ring_golden_cross","Golden cross ring","Prsten zlatý křížový","金の十字架の指輪","金の十字架の指輪",
"ui_in_loot_goldenCup","Even sour wine tastes good from a golden goblet.","Ze zlatého poháru i kyselé víno zachutná.","金の杯で飲むと、酸っぱいワインですら美味しく感じる",,
"ui_nm_loot_goldenChalice","Golden chalice","Zlatý kalich","金の聖杯","金の聖杯",
"ui_in_bascinet_open_Brunswig","A large bascinet decorated with a gilded lion statuette, excellent for jousting tournaments. According to legend, it belonged to the Bohemian prince Brunswick.","Velká kbelcová přilba zdobená pozlacenou lví soškou, vynikající pro rytířské turnaje. Podle legendy patřila českému knížeti Bruncvíkovi.","金メッキの獅子像で装飾された大型のバシネットで、馬上槍試合に最適。伝説によると、ボヘミアの大公ブランズウィックが所有していたものらしい",,
"ui_in_blacksmith_tongs","Anvil","Kovadlina","金床",,
"perk_sevenleague_ii_lore_desc","From anvil to sword, from sword to cobbler's last. The boots that pass through your hands are almost like the magical seven-league ones.","Od kovadliny k meči, od meče k ševcovskému kopytu. Boty, které ti projdou rukama, slouží skoro jako ty čarovné, sedmimílové.","金床から剣へ、剣から靴屋の靴型へ。あなたの手を渡っていくブーツは、まるで魔法の七哩のブーツのようだ","金床から剣へ、剣から靴屋の靴型へ。あなたの手を渡っていくブーツは、まるで魔法の七哩のブーツのようだ",
"ui_nm_tournament_shieldHeaterGold","Golden tournament shield","Štít turnajový zlatý","金色の競技会の盾","金色の競技会の盾",
"ui_in_bsmt_hardware","A mixture of nails, rivets and wires. Everything a good blacksmith needs to hold his work together.","Směska hřebíků, nýtů a drátů. Všechno, co správný kovář potřebuje, aby jeho dílo drželo pohromadě.","釘、留め釘、ワイヤーが混じっている。優れた鍛冶屋が己の作品を固定するために必要なものだ",,
"ui_nm_common_sackOfNails","Bag of nails","Pytlík hřebíků","釘の袋","釘の袋",
"ui_in_zlatyMedailon_basketWithNeedlework","A basket full of thread, needles and pieces of embroidered designs.","Košíček s nitěmi, jehlami a vyšitými vzory.","針や糸、刺繍の道具などが一杯に入った籠",,
"ui_maplegend_fishingSpot","Fishing spot","Místo k rybaření","釣り場","釣り場",
"ui_in_poi_earthworm","An earthworm for fishing.","Žížala na rybaření.","釣り餌用のミミズ","釣り餌用のミミズ",
"ui_nm_kettlehat05_m01","Bell-shaped kettle hat","Klobouk železný hrncovitý","釣鐘型のケトルハット","釣鐘型のケトルハット",
"ui_nm_bascinetopen02_m01","Bell-shaped bascinet","Bascinet zvonový","釣鐘型のバシネット","釣鐘型のバシネット",
"ui_item_info_category_Mace","Blunt – Mace","Těžké – Palcát","鈍器 – メイス","鈍器、パルツァート",
"ui_item_info_category_Axe","Blunt – Axe","Těžké – Sekera","鈍器 – 斧","鈍器、斧",
"ui_nm_axeBattle01","Bearded axe","Sekera bradatá","鈎斧","髭斧",
"ui_nm_recipe_axebattle01","Sketch – Bearded axe","Náčrtek – Sekera bradatá","鈎斧のスケッチ","「髭斧」のスケッチ",
"ui_in_recipe_axebattle01","The bearded axe is a battle axe which is a simple tool in its origin, but it can chop down shields as well as trees.","Bojová sekera zvaná bradatice je svým původem prostým nástrojem, ale dokáže sekat štíty stejně dobře jako stromy.","鈎斧の起源はシンプルなバトルアックスだが、木ばかりではなく盾をも切り落とすことができる","髭斧は戦斧の一種で、元は簡素な道具だが、木ばかりではなく盾をも切り落とすことができる",
"ui_in_axebattle01","The bearded axe is a battle axe which is a simple tool in its origin, but it can chop down shields as well as trees.","Bojová sekera zvaná bradatice je svým původem prostým nástrojem, ale dokáže sekat štíty stejně dobře jako stromy.","鈎斧の起源はシンプルなバトルアックスだが、木ばかりではなく盾をも切り落とすことができる","髭斧は戦斧の一種で、元は簡素な道具だが、木ばかりではなく盾をも切り落とすことができる",
"ui_nm_bsmt_ironGood","Iron","Železo","鉄","鉄",
"ui_nm_bsmt_ironBad","Scrap metal","Železný šrot","鉄くず","鉄くず",
"ui_in_recipe_shotScatter","Gunpowder for shooting scrap iron and other small projectiles. It'll pierce anyone at close range, hit no one at a distance.","Střelný prach pro střelu ze železného šrotu a jiných drobných projektilů. Střela taková zblízka kohokoliv proděraví, z dálky účinek žádný nemá.","鉄くずやその他の小さな発射物を放つための火薬。近距離において貫けぬ者はないが、長距離ではまったく当たらない",,
"perk_iron_harvest_name","Iron Harvest","Železná seč","鉄の恵み","鉄の恵み",
"perk_iron_name_name","Iron Rain","Ocelová bouře","鉄の雨","鉄の雨",
"ui_in_scatterShot","A pile of scrap iron and rocks tied up in a small bag. It'll shred anyone at close range, but at a distance it's rather useless.","V malém pytlíčku svázaná hromádka železného šrotu a kamení. Výstřelem zblízka rozseká každého, ale na dálku je spíš k ničemu.","鉄クズや石ころを小さな袋に詰めたもの。至近距離での威力は目を見張るものがあるが、距離が離れると使い物にならない",,
"ui_in_traskavePoselstvi_gunpowderRecords","A document in which Eldris, the gun forger, records the supply routes of gunpowder.","Dokument, do kterého si puškař Eldris zaznamenává dodavatelské trasy střelného prachu.","鉄砲鍛冶のエルドリスが火薬の補給経路について記した文書",,
"perk_ironclad_name","Ironclad","Obrněnec","鉄装甲","鉄壁",
"ui_in_ballShot","A lead ball. It rattles a little in the barrel, but at least it's easy to load. Even the best plate armour can't stop it up close!","Olověná kule. V hlavni sice trochu rachotí, ale aspoň není těžké ji do ní nacpat. Zblízka ji nezastaví ani nejlepší plátová zbroj!","鉛でできた玉。銃身の中で少しガタガタするが、込める分には苦労しない。至近距離なら、どんな立派なプレートアーマーでも無事では済まない！",,
"ui_nm_ballShot","Lead ball","Kule","鉛弾","鉛弾",
"ui_nm_recipe_shotBall","Recipe for Lead shot gunpowder","Recept na Prach pro kule","鉛弾の火薬のレシピ","『鉛弾の火薬』のレシピ",
"ui_in_recipe_shotBall","Gunpowder used to fire lead shot that even the best plate armour can't stop at close range.","Střelný prach pro střelbu olověnou kulí, kterou zblízka nezastaví ani nejlepší plátové brnění.","鉛弾を放つ際に使う火薬。近距離で撃たれると最高品質のプレートアーマーでも防げない",,
"ui_maplegend_minerWithShop","Miner","Havíř","鉱員","鉱夫",
"ui_codex_name_miner","Miners","Horníci","鉱員","鉱山の借地人たち",
"ui_in_kuttenberg_underground_map","A map of the Kuttenberg underground, used by the miners themselves.","Mapa kutnohorského podzemí používaná samotnými havíři.","鉱員たちが使っていたクッテンバーク地下の地図","鉱夫たちが使っていたクッテンベルク地下の地図",
"ui_in_cap_miner","The festive miner's cap with sewn-on split brim, decorated with a miner's patch, is designed for special occasions.","Slavnostní havířská čepice s přišitým děleným lemem a zdobená hornickou nášivkou je určena pro výjimečné příležitosti.","鉱員たちの祝祭の帽子。2つに分かれたつばと鉱員のワッペンが縫いつけられている。特別な機会のためのデザインだ",,
"char_SIPAJZ_uiName","Miner Sheep-Eyes","Havíř Šipajz","鉱員の「羊目」","鉱夫の〈羊目〉",
"ui_nm_cap19_m01","Miner's cap","Hučka havířská","鉱員のキャップ","鉱夫の帽子",
"ui_nm_havirskyTurnajMediumCrossbow","Miners' crossbow","Kuše havířská","鉱員のクロスボウ","鉱夫のクロスボウ",
"ui_nm_kralovskeStribro_maslosBeerStash","Miner's chest key","Klíč od havířské truhly","鉱員のチェストの鍵","鉱夫のチェストの鍵",
"ui_nm_tunicshort03_m01","Miner's tunic","Perkytle","鉱員のチュニック","鉱夫のチュニック",
"ui_nm_hood08_m01","Miner's hood","Kápě havířská","鉱員のフード","鉱夫のフード",
"ui_nm_hoseseparate05_m01","Miner hose","Nohavice havířské","鉱員のホーズ","鉱夫のホーズ",
"ui_nm_kuttenberg_underground_map","Miners' Underground Map","Havířská mapa podzemí","鉱員の地下地図","鉱夫の地下地図",
"ui_nm_cap29_m01","Miner's hat","Čepice havířská ","鉱員の帽子","鉱夫の帽子",
"ui_maplegend_minersCamp","Miners' camp","Tábor havířů","鉱員の野営地","鉱夫の野営地",
"char_ANTON_KASPAR_uiName","Miner Anton Kaspar","Havíř Anton Kašpar","鉱員アントン・カスパー","鉱夫のアントン゠カシュパル",
"char_TUPLAK_uiName","Miner Kibble","Havíř Tuplák","鉱員キブル","鉱夫のトゥプラーク",
"ui_in_sesivaniTonici_sestakBraies","The very ripe braies of yacker Sixer.","Dobře uleželé bruchy perkmana Šestáka.","鉱員シクサーのとても臭う下着","鉱夫シェスターカのとても臭う下着",
"char_FRANCEK_uiName","Miner Franzi","Havíř Francek","鉱員フランツィ","鉱夫のフランツェク",
"char_LAZAR_uiName","Miner Lazar","Havíř Lazar","鉱員ラザル","鉱夫のラザル",
"ui_codex_name_havir","Mine Leaseholders","Havíři","鉱山の借地人たち","鉱夫",
"ui_codex_name__horni_urady","Mining Officials","Horní úřady","鉱山の役人","鉱山の役人",
"ui_in_tarasMura_foodForTaras","A handful of food for the mine demon.","Hrstka jídla pro kutenského čerta určená.","鉱山の悪魔に捧げる手のひら大の食べ物",,
"ui_nm_azZaHrobSealDeadMiner","Shaft owner's seal","Pečetidlo majitele šachty","鉱山所有者の印章","鉱山所有者の印章",
"ui_codex_name_ius_regale","Ius Regale Montanorum","Ius Regale Montanorum","鉱山法","鉱山法",
"ui_codex_name_rudokupci","Ore Merchants","Rudokupci","鉱石商","鉱石商",
"char_RUDOKUPEC_HERMAN_uiName","Ore merchant Hermann","Rudokupec Heřman","鉱石商のハーマン","鉱石商のヘルジマン",
"ui_codex_name_urbura","Ore tax","Urbura","鉱石税","鉱石税",
"ui_nm_loot_silverCup","Silver cup","Stříbrný pohár","銀のカップ","銀のカップ",
"ui_nm_spravedlnost_ring","Silver cake ring","Koláčoprsten stříbrný","銀のケーキリング","銀のケーキリング",
"ui_nm_brooch_silver","Silver brooch","Brož stříbrná","銀のブローチ","銀のブローチ",
"ui_in_prepadeniVlasskehoDvora_fakeCross","A silver cross with a reliquary said to hold the foot bone of St. James.","Stříbrný kříž s relikviářem, který údajně ukrývá zánártní kůstku svatého Jakuba.","銀の十字架。聖ヤコブの足の骨が入っていると言われる聖骨箱つき",,
"ui_in_prepadeniVlasskehoDvora_silverBits","Scraps of a silver plate or waste from the minting of groschen. I reckon it's worth something.","Odřezky stříbrného plechu jsou odpad z ražby grošů. Nějakou cenu určitě mají.","銀の皿の破片か、グロッシェンの鋳造の際にできた廃棄物。何らかの価値があるはずだ",,
"ui_nm_prepadeniVlasskehoDvora_silverBits","Silver scraps","Stříbrné odřezky","銀の破片","銀の破片",
"ui_nm_loot_silverChalice","Silver chalice","Stříbrný kalich","銀の聖杯","銀の聖杯",
"qname_kralovskestribro_7v7P","Via Argentum","Via Argentum","銀の道","銀の道",
"ui_nm_azZaHrob_silveredStudSarcofag","Silver-plated button","Postříbřený knoflíček","銀メッキのボタン","銀メッキのボタン",
"ui_nm_poi_zaspyanyDobrodruh_stolenSilver","Silver nuggets","Ulité stříbro","銀塊","銀塊",
"ui_codex_name_silvermining","Silver mining","Těžba stříbra","銀採掘","銀採掘",
"ui_nm_kralovskeStribro_sackcarryable","Sack of silver ore","Pytel rudy","銀鉱石の袋","銀鉱石の袋",
"ui_item_info_category_Rifle","Handgonne","Píšťala","銃","ピーシュチャラ",1
"perk_thunderous_blast_lore_desc","The guns don't yet stand out for their dazzling accuracy, but they are more than a little scary. You've learned how to pack and seal the barrel to make it blast like hell itself.","Pušky zatím nevynikají oslnivou přesností, zato jsou více než děsivé. Naučil jsi se jak lauf pěkně nacpat a utemovat, aby to prásklo, jakoby se otevřelo peklo samo.","銃の精度はまだ注目を得るに至っていないが、その恐ろしさは中々のものだ。あなたは銃身に詰め物をして密封し、地獄さながらの爆風を巻き起こす方法を学んだ",,
"ui_in_repairKit_rifleSmall","A set of tools for maintaining firearms, mainly cleaning the barrel as there's not much else you can do with it.","Výbava pro udržbu zbraní střelných, tedy vše potřebné k vyčištění hlavně. Protože nic moc jiného se s tím stejně dělat nedá.","銃器をメンテナンスするための道具一式。他にいじれる部分がほとんどないため、主に銃身の清掃に使われる",,
"ui_in_battle_shot","Ammunition for firearms, suitable for immediate use. The powder is faded and the ball is a little conical.","Munice pro palné zbraně, vhodná k okamžité spotřebě. Prach je vyčpělý a koule trochu šišatá.","銃器用の弾薬。手間がかからず、即座に使える。火薬は新しくはないようだ。形状としてはやや円錐に近い",,
"ui_in_NobleBridle02","Bridle decorated with crenellation consisting of a bit, cheekpieces, reins, headpiece, browband and noseband. It helps the horse to achieve higher speed and stamina.","Krenelováním zdobená uzdečka složená z udidla, lícnic, otěží, nátylníku, nánosníku a čelenky. Pomáhá koni dosáhnout vyšší rychlosti a výdrže.","銃眼模様の装飾を施された馬勒。ハミ、チークピーシーズ、手綱、項革、額革、鼻革からなる。馬の速度とスタミナが上昇する","銃眼模様の装飾を施された馬勒。ハミ・頬当・手綱・項革・額革・鼻革からなる。馬の速度とスタミナが上昇する",
"ui_nm_caparison05_m01","Halved caparison crenellated","Čabraka setnutá prostá","銃眼模様をあしらった首なし馬衣","銃眼模様をあしらった首なしカパリソン",
"ui_nm_repairKit_rifleSmall","Gunsmith's kit","Náčiní puškařské","銃鍛冶師の道具一式","銃鍛冶師の道具一式",
"ui_maplegend_gunsmith","Gunmaker Prokop Eldris","Puškař Prokop Eldris","銃鍛冶師エルドリス","銃鍛冶師プロコプ゠エルドリス",
"ui_nm_bsmt_copper","Copper","Měď","銅","銅",
"ui_nm_loot_copperJug","Copper jug","Džbán měděný","銅の水差し","銅の水差し",
"ui_nm_setkaniVRatbori_copperJug","Copper ewer","Měděná konvice","銅の水差し","銅の水差し",
"ui_nm_loot_copperPlate","Copper plate","Měděný talíř","銅製の皿","銅製の皿",
"ui_in_loot_copperPlate","Two out of three pieces of copper ware were made from copper mined in Falun, Sweden, where a large copper mountain is said to be located.","Dva ze tří kusů měděného nádobí byly vyrobeny z mědi natěžené ve švédském Falunu, kde se prý nachází velká měděná hora.","銅製品が3つあれば、そのうち2つはスウェーデンのファルン産の銅でできている。かの地には大規模な銅山があるという",,
"ui_in_player_shovel","Spades are for digging graves, shovels are for tossing sand.","Rýčem se hloubí hroby, lopatou se hází písek.","鋤は墓を掘るためにあり、シャベルは砂を放るためにある",,
"perk_razor_sharp","Sharp as a Razor","Nabroušené jako břitva","鋭い刃","鋭い刃",
"perk_keen_eye_name","Keen Eye","Bystré oko","鋭い眼力","鋭い眼力",
"ui_in_bolt_cutting","A bolt with a serrated tip to increase damage and bleeding.","Šipka s tvarovaným hrotem pro zvýšení ranivého účinku a krvácení.","鋸歯状の先端でダメージと出血を強化したボルト",,
"ui_in_arrowCutting","An arrow with serrated arrowhead to increase damage and bleeding.","Šíp s tvarovaným hrotem pro zvýšení ranivého účinku a krvácení.","鋸歯状の矢尻でダメージと出血を強化した矢",,
"ui_nm_bsmt_steelBad","Steel","Ocel","鋼","鋼",
"ui_nm_skullcap02_m01","Steel skullcap","Lebka železná","鋼のスカルキャップ","鋼のスカルキャップ",
"char_ZDISLAV_ZELEZNAK_uiName","Steel Stanislav","Zdislav Železňák","鋼のスタニスラフ","鋼のズディスラフ",
"ui_in_mace01","A mace with steel flanges is a formidable weapon, yet it is still nimbler than a simple axe. It can crush and break bones even through quality plate armour.","Bojový palcát s ocelovými pery je hrozivá zbraň, a přitom obratnější než prostá sekera. Dokáže totiž drtit a lámat kosti chráněné i dobrou plátovou zbrojí.","鋼の板金で強化したメイス。手ごわい武器だが、単純な斧より小回りがきく。よくできたプレートアーマーをものともせずに相手の骨を砕くことが可能だ",,
"ui_in_bsmt_steelNormal","Steel is an alloy of iron, carbon and other elements, and is the main raw material for the manufacture of weapons and armour. It is valued for its hardness and durability, but it is also very flexible, a quality that a good blacksmith must know how to work with.","Ocel je slitinou železa, uhlíku a dalších prvků a je hlavní surovinou pro výrobu zbraní a zbrojí. Je ceněna pro svoji tvrdost a odolnost, ale také je velice pružná, což je vlastnost, se kterou musí správný kovář umět pracovat.","鋼は鉄や炭素などを混ぜ合わせた合金で、武器や鎧を製造するための主原料である。優れた硬度と耐久性を誇るが、非常に柔軟でもあるため、優れた鍛冶職人は扱い方を熟知している必要がある",,
"ui_in_bsmt_steelBad","Steel is an alloy of iron, carbon and other elements, and is the main material for the manufacture of weapons and armour. It is valued for its hardness and durability, but it is also very flexible, a quality that a good blacksmith must know how to work with.","Ocel je slitinou železa, uhlíku a dalších prvků a je hlavní surovinou pro výrobu zbraní a zbrojí. Je ceněna pro svoji tvrdost a odolnost, ale také může být velice pružná, což je vlastnost, se kterou musí správný kovář umět pracovat.","鋼は鉄や炭素などを混ぜ合わせた合金で、武器や鎧を製造するための主材料である。優れた硬度と耐久性を誇るが、非常に柔軟でもあるため、優れた鍛冶職人は扱い方を熟知している必要がある",,
"ui_nm_cuirass06_m01","Rusted plate","Plech rezavý","錆びたプレート","錆びたプレート",
"ui_nm_bejkovecShortSwordRusty","Old rusty sword","Meč starý rezavý","錆びた古い剣","錆びた古い剣",
"ui_nm_common_rustyAxe","Rusty axe","Rezavá sekyrka","錆びた斧","錆びた斧",
"ui_in_common_rustyShackles","Shackles covered it rust. They don't exactly serve their purpose anymore.","Skrz naskrz prorezlé okovy. Ty už nejsou dobré ani na ozdobu.","錆びた足かせ。もはや本来の目的を果たせない",,
"ui_nm_common_rustyShackles","Rusty shackles","Okovy rezavé","錆びた足枷","錆びた足枷",
"ui_nm_poi_vuzVJezirku_key","Rusty key","Zrezlý klíč","錆びた鍵","錆びた鍵",
"ui_codex_name_zamky","Locks","Zámky","錠前","錠前",
"perk_locksmith_name","Locksmith","Zámečník","錠前師","錠前師",
"ui_codex_name_locksmith","Locksmiths","Zámečník","錠前師","錠前師",
"perk_quick_o_hands_desc","You can be very stealthy when picking locks or pickpocketing people. From a distance, no one will notice anything.","Při vylamování zámků nebo okrádání lidí umíš být velmi nenápadný. Z větší dálky si nikdo ničeho nevšimne.</p>","錠前破りやスリを働く際、極めて密かに作業を行うことができる。距離があれば、誰も気づかないだろう",,
"ui_in_necklace_tin_cross","A simple cross made of plain pewter, but it will certainly suffice for a supplication for a better tomorrow.","Prostý křížek z obyčejného cínu, ale pro úpěnlivou modlitbu za lepší zítřky jistě postačí.","錫と鉛の合金で作った十字架。質素だが、よりよい明日を求めて祈るには十分だ",,
"ui_nm_loot_pewterCan","Tin pitcher","Cínová konev","錫のピッチャー","錫のピッチャー",
"ui_nm_loot_pewterJug","Tin pitcher","Cínový džbán","錫のピッチャー","錫のピッチャー",
"ui_in_loot_pewterJug","Drinks served from pewter dishes taste a little strange, but the pitcher sparkles and that's all that matters!","Nápoje podávané z nádobí cínového mají trochu zvláštní chuť, ale džbán se třpytí, a na tom přeci sejde!","錫合金の食器を使って飲むと妙な味がする。それでもピッチャーがきらきら輝いていることの方が大事だ！","錫合金の食器を使って飲むと妙な味がする。それでもピッチャーがきらきら輝いていることの方が大事だ！",
"perk_secrets_of_equilibrium_ii_lore_desc","The preparation of alchemical potions is a transcendental experience for you. You are constantly looking for ways to improve your recipes to achieve perfect balance and metaphysical parity.","Příprava alchymistických lekvarů je pro tebe až transcendentálním prožitkem. Neustále hledáš cesty, jak své receptury vylepšit, aby bylo dosaženo naprosté rovnováhy a metafyzické parity.","錬金薬を調合する過程は、あなたにとって超越的な体験だ。完璧な均衡と形而上学的平仄を得るべく、あなたはレシピを改良する方法を常に探している",,
"ui_item_category_Alchemy","Alchemy","Alchymie","錬金術","錬金術",
"ui_item_info_category_Alchemy","Alchemy","Alchymie","錬金術","錬金術",
"ui_codex_name_alchymie","Alchemy","Alchymie","錬金術","錬金術",
"perk_creative_soul_desc","Your Energy will slowly replenish while doing Alchemy, Sharpening, Blacksmithing or playing Dice.","Při alchymii, broušení, kování a hraní kostek ti bude stoupat odpočatost.","錬金術、研磨、鍛冶、ダイス遊びをしていると、活力が徐々に回復する",,
"perk_secret_of_secrets_lore_desc","You have achieved extraordinary skill in the Alchemy craft and distillation.","V alchymistickém řemesle a lučbě jsi dosáhl neobyčejného umění.","錬金術と蒸留を極め、素晴らしい技能を身につけた","錬金術と蒸留を極め、素晴らしい技能を身につけた",
"ui_hud_alchemy_reason","This can't be done in the alchemy minigame.","Toto nelze v alchymii provést.","錬金術のミニゲームでは行えません","錬金術のミニゲームではできません",
"ui_nh_add_alchemy","Alchemy Bench","Alchymistický stůl","錬金術の作業台","錬金術の作業台",
"ui_maplegend_alchemy","Alchemy bench","Alchymistický stůl","錬金術の作業台","錬金術の作業台",
"perk_purple_haze_lore_desc","Practicing the alchemical craft has unexpected effects on you. Under the influence of substances, your bones and muscles obey you much better!","Praktikování alchymistického řemesla na tebe má netušené účinky. Kosti i svaly tě pod vlivem substancí mnohem lépe poslouchají!","錬金術の実践は、思いがけない効果をもたらした。薬の影響下にある間、骨や筋肉の動きが大幅に向上する！",,
"perk_black_arts_apprentice_lore_desc","Alchemical teachings have many domains, and some dangerously approach the dark arts of demonology and necromancy. Therefore, they were forbidden by university masters. However, even a strict prohibition does not deter the curious, such as yourself.","Alchymistické nauky mají mnoho domén a některé z nich se nebezpčně blíží temnému umění démonologie a černokněžnictví. Proto byly univerzitními mistry zapovězeny. Avšak ani přísný zákaz neodradí zvědavce, jakým jsi i ty.","錬金術の教えにはさまざまな分野があり、なかには悪魔学や黒魔術といった闇の技に近い危険なものもある。そのため、大学の教授たちは禁じていた。しかし、たとえ厳しく禁止しようと好奇心の強い者は止められない… あなたのように",,
"perk_secrets_of_matter_i_lore_desc","You gradually discover the secrets of the Alchemy and deepen your craft.","Postupně objevuješ tajemství alchymistického řemesla a prohlubuješ tak své umění.","錬金術の秘密を徐々に発見し、調合する技術を深めていく",,
"ui_hud_start_alchemy","Start alchemy","Začít alchymii","錬金術を始める","錬金術を始める",
"perk_enthusiast_lore_desc","Practicing the alchemical craft is a pure joy for you. You can brew for hours without any sign of fatigue.","Praktikování alchymistického řemesla je pro tebe čirou radostí. Vydržíš tak vařit dlouhé hodiny bez známky únavy.","錬金術を実践することは、あなたにとって喜びそのものだ。何時間でも疲れを感じることなく調合し続けられる",,
"char_ZLY_ALCHYMISTA_RABSTEJNKA_uiName","Alchemist","Alchymista","錬金術師","錬金術師",
"ui_nh_eff_rec_alchemy","Alchemists' bench","Alchymistická kolona","錬金術師の作業台","錬金術師の作業台",
"ui_nm_poi_ruinaRabstejnky_alchemistChestkey","Alchemist's key","Alchymistův klíč","錬金術師の鍵","錬金術師の鍵",
"char_ALCHYMISTA_LEOPOLD_uiName","Alchemist Leopold","Alchymista Leopold","錬金術師レオポルド","錬金術師のレオポルト",
"ui_in_brigandine02","Folded armour made up of forged slats hammerd on a leather vest is a slightly older form of protection than the fashionable metal cuirass. Both provide similar protection, but the brigandine is a bit heavier, but there are warriors who will not let it go. This one's been through a lot, though, and has had more than one owner. Most certainly haven't given her up willingly.","Skládaná zbroj sestavená z kovaných lamel nabitých na kožené vestě je o něco starší způsob ochrany, než módní plechový kyrys. Obojí poskytuje podobnou ochranu, ale brigandina je přece jenom o něco těžší, jsou však bojovníci, kteří na ní nenechají dopustit. Tahle už ovšem něco zažila a vystřídala víc majitelů. Většina se jí jistě nevzdala dobrovolně.","鍛えた小札を革のベストに打ち付けた折り重ね式の鎧。今流行りの金属製の胸当てと比べると、若干古めかしい感じのする防具だ。防御力はどちらも遜色ないが、胴鎧のほうがいくらか重い。それでも胴鎧にこだわる戦士は少なくない。この胴鎧に関しては、過去にいろいろあったと見えて、何度か持ち主が変わっている。持ち主の多くは進んで譲り渡したわけではないだろうが",,
"ui_in_brigandine01","Folded armour made up of a number of forged plates hammered side by side under a leather vest of good cowhide. A well-made brigandine has the individual plates folded so that they overlap slightly. Compared to a plate cuirass, it is a little cheaper to make, but still a very expensive part of a warrior's armour.","Skládaná zbroj sestavená z mnoha kovaných lamel nabitých vedle sebe pod koženou vestu z dobré hověziny. Dobře udělaná brigandina má plátky plechu složené tak, by se mírně překrývaly. Ve srovnání s plechovým kyrysem je sice o něco málo levnější na výrobu, ale pořád je velmi drahou součástí výzbroje bojovníka.","鍛え上げた小さな板金を隙間なく並べ、上から上等な牛皮を被せた鎧。きちんとした作りの胴鎧は、1枚1枚の板金がわずかに折り重なるようにできている。板金の胸当てに比べると多少安価に作れるが、戦士の鎧としてはかなり高価な部類だ",,
