id,text_EN,text_CZ,text,modified,note,onlyid
ui_nm_potion_rataje_beer,Rattay Pale,Ratajský ležák,ラタイェのペールエール,ラタイェのペールラガー,
ui_nm_potion_sleep,Lullaby potion,Spánek ,子守歌のポーション,子守歌のポーション,
ui_nm_potion_sneak,Padfoot potion,Tichošlápek,忍び走りのポーション,忍び走りのポーション,
ui_nm_potion_stamina,Buck's Blood potion,Životabudič,雄鹿の血のポーション,雄鹿の血のポーション,
ui_nm_potion_syrup,Dandelion syrup,Pampeliškový sirup,タンポポのシロップ,タンポポのシロップ,
ui_nm_potion_test_invincible,Test Potion: Invincible,Test Potion: Invincible,テスト用ポーション:無敵,テスト用ポーション:無敵,
ui_nm_potion_test_stamina_fr,Test Potion: Stamina Frenzy,Test Potion: Stamina Frenzy,テスト用ポーション:狂喜の持久力,テスト用ポーション:狂喜の持久力,
ui_nm_potion_tideness,Tiredness potion,Únava,疲労のポーション,疲労のポーション,
ui_nm_potion_vitality,Aqua Vitalis,Vitalita,活力のポーション,活力のポーション,
ui_nm_potion_witch,Witch potion,Čarodějnice,魔女のポーション,魔女のポーション,
ui_nm_prcek_club,Runt's club,Prckův kyj,ラントの棍棒,プルツェクの棍棒,
ui_nm_pretzel,Pretzel,Preclík,プレッツェル,プレッツェル,
ui_nm_pros_coif,Padded coif,Čepec prošívaný,パッデッドコイフ,パッド付き頭巾,
ui_nm_pros_kukla,Padded coif,Kukla prošívaná,パッデッドコイフ,パッド付き頭巾,
ui_nm_pros_kukla_bar,Dyed quilted coif,Kukla prošívaná barvená,染色されたキルテッドコイフ,染色されたキルトの頭巾,
ui_nm_pros_kukla_cer,Padded black coif,Kukla prošívaná černěná,黒のパッデッドコイフ,黒のパッド付きの頭巾,
ui_nm_pros_nohy,Padded chausses,Nohavice prošívané,パッデッドショース,パッド付きショース,
ui_nm_proti_blecham,Flea and wart remedy,Proti blechám a bradavicím,ノミとイボの治療薬,ノミとイボの治療薬,
ui_nm_prsten_1,Copper ring,Měděný prsten,銅の指輪,銅の指輪,
ui_nm_prsten_2,Silver ring,Stříbrný prsten,銀の指輪,銀の指輪,
ui_nm_prsten_3,Gold ring,Zlatý prsten,金の指輪,金の指輪,
ui_nm_prsten_4,Signet ring,Pečetní prsten,印章の指輪,印章の指輪,
ui_nm_prsten_5,Family ring,Rodový prsten,家宝の指輪,家宝の指輪,
ui_nm_prsten_tereza,Magpie's ring,Stračí prsten,巣の中にあった指輪,巣の中にあった指輪,
ui_nm_prusplech,Cuirass,Kyrys,キュイラス,キュイラス,
ui_nm_psi_cumak,Hounskull,Psí čumák,ハウンスカル,ホウンスカル,
ui_nm_ptaceks_necklace,Capon’s family necklace,Ptáčkův rodinný šperk,カポン家の首飾り,プターチェクの首飾り,
ui_nm_pvl_boots_leather,High boots,Boty vysoké,ロングブーツ,長いブーツ,
ui_nm_q_smithBattle_otasArmor,Blacksmith Ota's armour,Zbroj kováře Oty ze Sázavy,鍛冶屋オータの鎧,鍛冶師オタの鎧,
ui_nm_q_smithBattle_viteksArmor,Apprentice Vitus' armour,Zbroj kovářského učně Vítka,徒弟ヴィトスの鎧,徒弟ヴィテクの鎧,
ui_nm_qa_jacket_001,Gambeson,Prošívanice bílá,ガンビスン,ガンビスン,
ui_nm_qa_jacket_001_talmberk,Gambeson,Gambeson,ガンビスン,ガンビスン,
ui_nm_qa_legs_001_bonus,Warhorse gambeson chausses,Nohavice prošívané válečného oře,戦馬のガンビスンショース,軍馬のガンビスンショース,
ui_nm_qaw_ester_prison_key,Key to shed,Klíč od kůlny,小屋の鍵,小屋の鍵,
ui_nm_radish,Radish,Ředkev,ラディッシュ,ラディッシュ,
ui_nm_radish_cooked,Boiled radish,Vařená ředkev,茹でたラディッシュ,茹でたラディッシュ,
ui_nm_ratayOutskirt_execKey,Key to Heinz's chest,Klíč od truhly kata z Kutné Hory,ハインツの箱の鍵,ハインツの箱の鍵,
ui_nm_ratayPrisonCell_key,Key,Klíč,鍵,鍵,
ui_nm_raubritter_livrej,Garment,Kus látky,服,服,
ui_nm_raven_feather,Raven feathers,Havraní peří,ワタリガラスの羽毛,ワタリガラスの羽毛,
ui_nm_ravens_beak,Raven's beak,Havraní zobák,カラスのクチバシ,ベクトコバン,
ui_nm_recipe_absintiumPotion,Recipe for Artemisia potion,Recept na pelyňkovici,ヨモギのポーションのレシピ,ヨモギのポーションのレシピ,
ui_nm_recipe_agilityPotion,Recipe for Embrocation,Recept na Mazání na klouby,塗り薬のレシピ,塗り薬のレシピ,
ui_nm_recipe_antidotePotion,Recipe for Antidote,Recept na Protijed,解毒薬のレシピ,解毒薬のレシピ,
ui_nm_recipe_archerPotion,Recipe for Bowman's Brew,Recept na Lovcovu domácí,弓使いのエールのレシピ,弓使いのエールのレシピ,
ui_nm_recipe_banePotion,Recipe for Bane potion,Recept na Zhoubu,不幸のポーションのレシピ,不幸のポーションのレシピ,
ui_nm_recipe_bardPotion,Recipe for Bard potion,Recept na Mluvku,吟遊詩人のポーションのレシピ,吟遊詩人のポーションのレシピ,
ui_nm_recipe_berserkPotion,Recipe for Bivoj's Rage potion,Recept na Bivojův hněv,ビボの怒りのポーションのレシピ,ビヴォイの怒りのポーションのレシピ,
ui_nm_recipe_digestionPotion,Recipe for Digestive potion,Recept na Zažívací odvar,胃腸薬のポーションのレシピ,胃腸薬のポーションのレシピ,
ui_nm_recipe_drinkerPotion,Recipe for Hair o' the Dog potion ,Recept na Alkoholika,迎え酒のポーションのレシピ ,迎え酒のポーションのレシピ,
ui_nm_recipe_energyPotion,Recipe for Cockerel potion,Recept na Nespavost,若鶏のポーションのレシピ,若鶏のポーションのレシピ,
ui_nm_recipe_healthSmallPotion,Recipe for Marigold decoction,Recept na Měsíčkový odvar,マリーゴールドの調合薬のレシピ,マリーゴールドの調合薬のレシピ,
ui_nm_recipe_healthStrongPotion,Recipe for Lazarus potion,Recept na Živou vodu,ラザロの蘇生薬のレシピ,ラザロの蘇生薬のレシピ,
ui_nm_recipe_hooch,Recipe for Moonshine,Recept na pálenku,密造酒のレシピ,密造酒のレシピ,
ui_nm_recipe_horseman,Recipe for Aesop potion,Recept na Ezopa,イソップのポーションのレシピ,イソップのポーションのレシピ,
ui_nm_recipe_irresistibilityPotion,Musk of Infinite Allure recipe,Recept na Neodolatelnost,溢れる魅惑のムスクのレシピ,溢れる魅惑のムスクのレシピ,
ui_nm_recipe_loverPotion,Recipe for Amor potion,Recept na Milence,愛の神のポーションのレシピ,愛の神のポーションのレシピ,
ui_nm_recipe_owlPotion,Recipe for Nighthawk potion,Recept na Sýčka,夜鷹のポーションのレシピ,夜鷹のポーションのレシピ,
ui_nm_recipe_paralysisPotion,Recipe for Dollmaker potion ,Recept na Paralýzu,傀儡のポーションのレシピ ,傀儡のポーションのレシピ,
ui_nm_recipe_poisonPotion,Recipe for Poison,Recept na jed,毒のレシピ,毒のレシピ,
ui_nm_recipe_preserverPotion,Recipe for Preserver potion ,Recept na Konzervant,保存料のポーションのレシピ ,保存料のポーションのレシピ,
ui_nm_recipe_respecPotion,Recipe for Lethean Water,Recept na Doušek Léthé,忘却の水のレシピ,忘却の水のレシピ,
ui_nm_recipe_savePotion,Recipe for Saviour Schnapps,Recept na Sejvovici,救生酒のシュナップスのレシピ,救生酒のシュナップスのレシピ,
ui_nm_recipe_sleepPotion,Recipe for Lullaby potion ,Recept na Spánek,子守歌のポーションのレシピ ,子守歌のポーションのレシピ,
ui_nm_recipe_sneakPotion,Recipe for Padfoot potion ,Recept na Tichošlápka,忍び走りのポーションのレシピ ,忍び走りのポーションのレシピ,
ui_nm_recipe_staminaPotion,Recipe for Buck's Blood potion,Recept na Životabudič,雄鹿の血のポーションのレシピ,雄鹿の血のポーションのレシピ,
ui_nm_recipe_vitalityPotion,Recipe for Aqua Vitalis,Recept na Vitalitu,活力のポーションのレシピ,活力のポーションのレシピ,
ui_nm_recipe_witchPotion,Recipe for Witch potion,Recept na Čarodějnici,魔女のポーションのレシピ,魔女のポーションのレシピ,
ui_nm_red_feather,Red feather,Červené peří,赤い羽毛,赤い羽毛,
ui_nm_reforged_scythe,Reforged scythe,Překovaná kosa,鍛え直された大鎌,鍛え直された大鎌,
ui_nm_repairkit_armour,Armourer's kit,Nářadí zbrojířského mistra,甲冑職人の修理キット,甲冑職人の修理キット,
ui_nm_repairkit_clothes,Tailor's kit,Nářadí krejčovského mistra,仕立屋の修理キット,仕立屋の修理キット,
ui_nm_repairkit_shoes,Cobbler's kit,Nářadí ševcovského mistra,靴屋の修理キット,靴屋の修理キット,
ui_nm_repairkit_weapon,Blacksmith's kit,Nářadí kovářského mistra,鍛冶屋の修理キット,鍛冶屋の修理キット,
ui_nm_resin_for_talmberk,Keg of pitch,Soudek smoly,樹脂の子樽,樹脂の子樽,
ui_nm_rich_brocade,Rich brocade,Brokát,高級な錦織,高級な錦織,
ui_nm_ring_test,Ring,Prsten,指輪,指輪,
ui_nm_roe_kidney,Roe-deer kidneys,Srnčí ledvinky,ノロジカの腎臓,ノロジカの腎臓,
ui_nm_roe_kidney_cooked,Cooked roe-deer kidneys,Vařené srnčí ledvinky,焼きノロジカ腎臓,焼きノロジカ腎臓,
ui_nm_roe_meat,Roe deer meat,Srnčí maso,ノロジカの肉塊,ノロジカの肉塊,
ui_nm_roe_meat_cooked,Cooked roe-deer meat,Vařené srnčí maso,焼きノロジカ肉,焼きノロジカ肉,
ui_nm_roe_meat_dried,Dried roe venison,Sušené srnčí maso,干したノロジカの肉,干したノロジカの肉,
ui_nm_roe_meat_smoked,Smoked roe venison,Uzené srnčí maso.,ノロジカの肉の燻製,ノロジカの肉の燻製,
ui_nm_rooster_feather,Rooster feather,Kohoutí pírko,雄鳥の羽毛,雄鳥の羽毛,
ui_nm_rosary,Rosary,Růženec,ロザリオ,ロザリオ,
ui_nm_rubas,Burial shroud,Pohřební rubáš,埋葬布,埋葬布,
ui_nm_rump,Rump,Kýta,ランプ肉,ランプ肉,
ui_nm_rump_cooked,Cooked beef rump,Pečená kýta,焼き牛ランプ肉,焼き牛ランプ肉,
ui_nm_rump_dried,Dried beef rump,Sušená kýta,干した牛のランプ肉,干した牛のランプ肉,
ui_nm_rump_smoked,Smoked rump,Uzená kýta,燻したランプ肉,燻したランプ肉,
ui_nm_runts_club,Runt's club,Prckův kyj,ラントの棍棒,プルツェクの棍棒,
ui_nm_saber_1,Common sabre,Šavle obyčejná,サーベル,サーベル,
ui_nm_saber_2,Nicopolis sabre,Šavle nikopolská,ニコポリスサーベル,ニコポリスのサーベル,
ui_nm_saber_3,Hungarian sabre,Šavle uherská,ハンガリー式サーベル,ハンガリーのサーベル,
ui_nm_saber_4,Rider's sabre,Šavle jezdecká,騎手のサーベル,騎手のサーベル,
ui_nm_saber_5,Decorated sabre,Šavle zdobená,装飾されたサーベル,装飾されたサーベル,
ui_nm_saber_6,Oriental blade,Exotická východní čepel,東国の刃,東国の刃,
ui_nm_sack,Sack,Pytel,袋,袋,
ui_nm_saints_hints,Jotted notes,Rychle naškrábané poznámky,走り書きメモ,走り書きメモ,
ui_nm_saints_moneybag,Concealed sack of coin,Ukrytý pytel peněz,隠されていたコインの袋,隠されていたコインの袋,
ui_nm_salami,Salami,Salám,サラミ,サラミ,
ui_nm_salami_dried,Dried salami,Sušený salám,ドライサラミ,乾燥サラミ,
ui_nm_salami_smoked,Smoked salami,Uzený salám,燻製サラミ,燻製サラミ,
ui_nm_salmo_trutta,Trout,Pstruh,マス,マス,
ui_nm_salmo_trutta_cooked,Cooked trout,Vařený pstruh,焼きマス,焼きマス,
ui_nm_salmo_trutta_dried,Dried trout,Sušený pstruh,鱒の干物,鱒の干物,
ui_nm_salmo_trutta_smoked,Smoked trout,Uzený pstruh,燻したマス,燻したマス,
ui_nm_sas_cave_bowl,Bowl from the cave,Miska z jeskyně,洞窟のボウル,洞窟のボウル,
ui_nm_sas_plat,Saxon plate pauldrons,Ramena plátová saská,サクソン式プレートポールドロン,ザクセンのプレートポードロン,
ui_nm_sas_sklad_noh,Saxon composite chausses,Nohy skládané saské,サクソン式コンポジットショース,ザクセンの複合ショース,
ui_nm_satin,Satin,Satén,サテン,サテン,
ui_nm_savepotion,Saviour Schnapps,Sejvovice,救生酒のシュナップス,救生酒のシュナップス,
ui_nm_saxon_ruka,Saxon gauntlets,Rukavice saské,サクソン式ガントレット,ザクセンのガントレット,
ui_nm_sazava_Church_Key,Key to Sasau Church,Klíč od sázavského kostela,ササウ教会の鍵,サーザヴァの教会の鍵,
ui_nm_scarf_beige,Beige scarf,Kapuce béžová,ベージュのスカーフ,ベージュのスカーフ,
ui_nm_scarf_black,Black scarf,Kapuce černá,黒のスカーフ,黒のスカーフ,
ui_nm_scarf_blue,Blue scarf,Kapuce modrá,青のスカーフ,青のスカーフ,
ui_nm_scarf_gray,Grey scarf,Kapuce šedá,灰色のスカーフ,灰色のスカーフ,
ui_nm_scarf_over_eyes,Piece of cloth,Kus látky,布きれ,布きれ,
ui_nm_scarf_red,Red scarf,Kapuce červená,赤のスカーフ,赤のスカーフ,
ui_nm_scarf_yellow,Yellow scarf,Kapuce žlutá,黄色のスカーフ,黄色のスカーフ,
ui_nm_schaefersAccounting,Overseer's ledger,Šafářova účetní kniha,監督官の元帳,監督官の元帳,
ui_nm_scroll,Seal,Svitek,印章,印章,
ui_nm_sheep_kidney,Sheep kidneys,Ovčí ledvinky,羊の腎臓,羊の腎臓,
ui_nm_sheep_kidney_cooked,Cooked sheep kidneys,Vařené ovčí ledvinky,焼き羊の腎臓,焼き羊の腎臓,
ui_nm_shield_01_rychvald,House of Rychwald shield,Štít pánů z Rychvaldu,リフバウト家の盾,リフヴァルド家の盾,
ui_nm_shield_01_rychvald01,House of Rychwald shield,Štít pánů z Rychvaldu,リフバウト家の盾,リフヴァルド家の盾,
ui_nm_shield_01_zoul,House of Zoul shield,Erbovní štít rodu Zúlů,ゾール家の盾,ズール家の盾,
ui_nm_shield_black,Black shield,Štít černý,黒のシールド,黒い盾,
ui_nm_shield_decorated,Shield decorated,Štít ozdobný,装飾された盾,装飾された盾,
ui_nm_shield_devil,Devil's Scowl,Čertův škleb,悪魔の形相,悪魔の形相,
ui_nm_shield_EXAMPLE,Test shield,Testovací štít,テスト盾,テスト盾,
ui_nm_shield_gothic_01,Shield with crest,Štít erbový,紋章付きの盾,紋章付きの盾,
ui_nm_shield_hagen,House of Zoul shield,Štít rodu Zoulů,ゾール家の盾,ズール家の盾,
ui_nm_shield_heavy,Heavy shield,Těžký štít,ヘヴィシールド,重い盾,
ui_nm_shield_new_homes,Boarback shield,Kančí hřbet,ボアバックシールド,猪革の盾,
ui_nm_shield_ordinary,Common shield,Štít obyčejný,シールド,盾,
ui_nm_shield_rataje,Lords of Leipa shield,Štít pánů z Lipé,ライパ領主の盾,リパー領主の盾,
ui_nm_shield_round_metal,Cuman metal shield,Štít kumánský kovový,クマン式金属盾,くまん人の金属盾,
ui_nm_shield_round_wooden,Wooden Cuman shield,Štít kumánský dřevěný,クマン式ウッドシールド,クマン人の木の盾,
ui_nm_shield_sazava,Shield of Sasau garrison,Štít sázavské posádky,ササウ警備隊の盾,サーザヴァの衛兵の盾,
ui_nm_shield_skalice,Skalitz shield,Štít Rackovy posádky,スカリッツの盾,スカリツェの盾,
ui_nm_shield_talmberk,Shield with Talmberg crest,Štít pánů z Talmberka,タルムバークの紋章入り盾,タルムベルクの紋章入りの盾,
ui_nm_shield_theresa_reward,Skalitz shield,Skalický obránce,スカリッツの盾,スカリツェの盾,
ui_nm_shield_tournament,Bouche shield,Štít kolčí,ブーシュシールド,ブーシュ,
ui_nm_shirt,Linen shirt,Košile lněná,リネンシャツ,リネンシャツ,
ui_nm_shirt_001,Long linen shirt,Košile dlouhá lněná,ロングリネンシャツ,長いリネンシャツ,
ui_nm_shirt_001_blue,Blue tunic,Tunika modrá,青のチュニック,青のチュニック,
ui_nm_shirt_001_brown,Brown tunic,Tunika hnědá,茶色のチュニック,茶色のチュニック,
ui_nm_shirt_001_dark,Grey tunic,Tunika šedá,灰色のチュニック,灰色のチュニック,
ui_nm_shirt_001_green,Green tunic,Tunika zelená,緑のチュニック,緑のチュニック,
ui_nm_shirt_001_red,Orange tunic,Tunika oranžová,オレンジ色のチュニック,オレンジ色のチュニック,
ui_nm_shirt_002,Linen shirt,Košile,リネンシャツ,リネンシャツ,
ui_nm_shirt_002_brown,Old shirt,Košile stará,古びたシャツ,古びたシャツ,
ui_nm_shirt_002_green,Green shirt,Košile zelená,緑のシャツ,緑のシャツ,
ui_nm_shirt_002_red,Grey shirt,Košile šedá,灰色のシャツ,灰色のシャツ,
ui_nm_shirt_002_yellow,Yellow shirt,Košile žlutá,黄色のシャツ,黄色のシャツ,
ui_nm_shirt_003,Work shirt,Košile pracovní,作業着,作業着,
ui_nm_shirt_003_colorVar_A,Dirty work shirt,Košile pracovní špinavá,汚れた作業着,汚れた作業着,
ui_nm_shirt_003_colorVar_B,Old working shirt,Košile pracovní stará,古びた作業着,古びた作業着,
ui_nm_shirt_004_colorVar_A,Decorated shirt,Košile zdobená,装飾されたシャツ,装飾されたシャツ,
ui_nm_shirt_005_color_var_C,Orange shirt,Košile oranžová,オレンジ色のシャツ,オレンジ色のシャツ,
ui_nm_shirt_005_color_var_D,Brown shirt,Košile hnědá,茶色のシャツ,茶色のシャツ,
ui_nm_shirt_006,Fancy shirt,Košile švihácká,上等なシャツ,上等なシャツ,
ui_nm_shirt_006_colorVar_D,Fancy black shirt,Košile švihácká tmavá,黒の上等なシャツ,黒の上等なシャツ,
ui_nm_shirt_1,Long linen shirt,Košile lněná dlouhá,ロングリネンシャツ,長いリネンシャツ,
ui_nm_shirt_from_stepanka,Shirt from Stephanie,Košile od Štěpánky,ステファニーのシャツ,スチェパーンカのシャツ,
ui_nm_shoes,Shoes,Střevíce,靴,靴,
ui_nm_short_pollaxe,Heavy war hammer,Válečné kladivo těžké,ヘヴィウォーピック,重い戦鎚,
ui_nm_shovel,Spade,Lopata,シャベル,シャベル,
ui_nm_signetLany,Seal of the Lany Lords,Signatura pánů z Lán,ラーニ領主の印章,ラーニ領主の印章,
ui_nm_silver_chalice,Silver goblet,Stříbrný pohár,銀の杯,銀の杯,
ui_nm_silver_ring,Silver ring,Stříbrný prstýnek,銀の指輪,銀の指輪,
ui_nm_simon_spurs,Noble spurs,Ostruhy panské,貴族の拍車,貴族の拍車,
ui_nm_skin_cow,Cow hide,Kravská kůže,牛の革,牛の革,
ui_nm_skin_dear,Red deer hide,Jelení kůže,アカシカの皮,アカシカの皮,
ui_nm_skin_dog,Dog skin,Psí kůže,犬の皮,犬の皮,
ui_nm_skin_hare,Hare pelt,Zaječí kůže,ウサギの毛皮,ウサギの毛皮,
ui_nm_skin_horse,Horse hide,Koňská kůže,馬革,馬革,
ui_nm_skin_roe,Roe-deer hide,Srnčí kůže,ノロジカの革,ノロジカの革,
ui_nm_skin_sheep,Sheepskin,Ovčí kůže,羊の皮,羊の皮,
ui_nm_skinboar,Boar hide,Kůže z divočáka,イノシシの革,イノシシの革,
ui_nm_skirt_001,Yellow cotehardie,Kabátec žlutý,イエローコタルディ,黄色いコルタディ,
ui_nm_skirt_002,Red cotehardie,Kabátec červený,レッドコタルディ,赤いコルタディ,
ui_nm_skirt_002_b,Green cotehardie,Kabátec zelený,グリーンコタルディ,緑色のコルタディ,
ui_nm_skirt_002_c,Brown cotehardie,Kabátec hnědý,ブラウンコタルディ,茶色のコルタディ,
ui_nm_skirt_003,Red cotehardie,Kabátec červený,レッドコタルディ,赤いコルタディ,
ui_nm_skladane_ruka,Composite gauntlets,Rukavice skládané,コンポジットガントレット,複合ガントレット,
ui_nm_skull_of_the_devil,Devil's skull,Ďáblova lebka,悪魔の頭蓋骨,悪魔の頭蓋骨,
ui_nm_slap_klap,Bascinet with klappvisor,Šlap s klappvisorem,クラップバイザー付きバシネット,クラップヴィーザー付きバシネット,
ui_nm_slap_kryty,Covered bascinet,Šlap krytý,カバー付きバシネット,面付きバシネット,
ui_nm_slap_nanos,Bascinet with bretache,Šlap s nánosníkem,ブレテッシュ付きバシネット,鼻当て付きバシネット,
ui_nm_slap_obyc,Common bascinet,Šlap obyčejný,バシネット,バシネット,
ui_nm_slap_otevreny,Open bascinet,Šlap otevřený,オープンバシネット,開いたバシネット,
ui_nm_small_gold_chalice,Small golden goblet,Malý zlatý pohár,小型の金の杯,小型の金の杯,
ui_nm_small_silver_chalice,Decorated silver goblet,Stříbrný pohár zdobený,装飾された銀の杯,装飾された銀の杯,
ui_nm_smrepairkit_armour,Small armourer's kit,Nářadí zbrojířské,甲冑職人の小型修理キット,甲冑職人の小型修理キット,
ui_nm_smrepairkit_clothes,Small tailor's kit,Nářadí krejčího,仕立屋の小型修理キット,仕立屋の小型修理キット,
ui_nm_smrepairkit_shoes,Small cobbler's kit,Nářadí ševcovské,靴屋の小型修理キット,靴屋の小型修理キット,
ui_nm_smrepairkit_weapon,Small blacksmith's kit,Nářadí kovářské,鍛冶屋の小型修理キット,鍛冶屋の小型修理キット,
ui_nm_some_cloth,Some garment,Kus oblečení,何らかの服,何らかの服,
ui_nm_soup_test,test soup,testovaci polívka,テスト用スープ,テスト用スープ,
ui_nm_spear,Spear,Kopí,槍,槍,
ui_nm_special_amanita,Fly agaric,Muchomůrka,ベニテングタケ,ベニテングタケ,
ui_nm_special_attire,Antlers,Paroží,鹿の角,鹿の角,
ui_nm_special_bilin,Gall,Žluč,胆汁,胆汁,
ui_nm_special_boar_tooth,Wild boar's tusk,Kančí zub,野生のイノシシの牙,野生のイノシシの牙,
ui_nm_special_cave_mushroom,Cave mushroom,Jeskynní houba,洞窟キノコ,洞窟キノコ,
ui_nm_special_charcoal,Charcoal,Uhlí,木炭,木炭,
ui_nm_special_cobweb,Cobweb,Pavučina,クモの糸,クモの糸,
ui_nm_special_honey,Honey,Med,ハチミツ,ハチミツ,
ui_nm_special_olibanum,Frankincense,Kadidlo,乳香,乳香,
ui_nm_special_salt,Salt,Sůl,塩,塩,
ui_nm_spiked_club,Spiked club,Biják,スパイククラブ,棘付きの棍棒,
ui_nm_spiked_warhammer,Spiked warhammer,Válečné kladivo s bodcem,スパイクウォーハンマー,棘付きの戦鎚,
ui_nm_spur_001,Plain riding spurs,Ostruhy obyčejné,騎乗用拍車,拍車,
ui_nm_spur_002,Cuman spurs,Ostruhy kumánské,クマン式拍車,クマン人の拍車,
ui_nm_spur_003,Knight's spurs,Ostruhy rytířské,騎士の拍車,騎士の拍車,
ui_nm_spur_004,Silver spurs,Ostruhy stříbrné,銀の拍車,銀の拍車,
ui_nm_spur_005,Golden spurs,Ostruhy zlaté,金の拍車,金の拍車,
ui_nm_stara_platova,Old plate pauldrons,Ramena plátová stará,古いプレートポールドロン,古いプレートポールドロン,
ui_nm_stare_plat_noh,Old plate chausses,Nohy plátové staré,古びたプレートショース,古びたプレートショース,
ui_nm_starosta,Saint Wilgefortis,O svaté Wilgefortis,聖ウィジフォルティス,聖ヴィルゲフォルティス,
ui_nm_stepanka_jewelery,Lady of Talmberg's jewel,Šperk talmberské paní,タルムバークの妃の宝石,タルムベルクの貴婦人の宝石,
ui_nm_stolen_item_mikes,Mikesh's package,Mikešův balíček,ミケシュの荷物,ミケシュの荷物,
ui_nm_stolen_item_vojmir,Vojmir's package,Vojmírův balíček,ヴォイミールの荷物,ヴォイミールの荷物,
ui_nm_stolen_silver,Stolen silver,Ukradené stříbro,盗まれた銀,盗まれた銀,
ui_nm_stone_letter,Mysterious poem,Tajemná báseň,謎めいた詩,謎めいた詩,
ui_nm_stone_shard,Fallen block,Vražedný kámen,落下したブロック,落下したブロック,
ui_nm_sufficientia,Avicenna - Sufficientia,Ibn Al-Hasan - Sufficientia,治癒の書 - イブン・スィーナー,アウィケンナ『スフィキエンティア』,
ui_nm_surcoat_001,Long plain waffenrock,Varkoč dlouhý prostý,地味な長丈の陣中着,地味な長丈の陣中着,
ui_nm_surcoat_001_sasau,Long Sasau waffenrock,Varkoč Sázava dlouhý,ササウ式ロングタバード,サーザヴァの長いタバード,
ui_nm_surcoat_001_talmberg,Long Talmberg waffenrock,Varkoč Talmberk dlouhý,タルムバーク式ロングタバード,タルムベルクの長いタバード,
ui_nm_surcoat_cuman_001,Cuman cotte,Surkot kumánský,クマン式コット,クマン人のコット,
ui_nm_surcoat_kobyla,Long Skalitz waffenrock ,Varkoč Skalice dlouhý,スカリッツ式ロングタバード,スカリツェの長いタバード,
ui_nm_surcoat_Rataje,Long waffenrock Rattay,Varkoč Rataje dlouhý,ラタイェ式ロングタバード,ラタイェの長いタバード,
ui_nm_surcotte_001,Working garment,Šaty svrchní pracovní,作業服,作業服,
ui_nm_surcotte_002,Outer cotte,Šaty svrchní,アウターコット,アウターコット,
ui_nm_surcotte_003,Simple surcotte,Šaty svrchní prosté,簡素なシュールコー,簡素なサーコート,
ui_nm_surcotte_004,Decorated surcotte,Surkot zdobený,装飾されたコット,装飾されたコット,
ui_nm_surcotte_005,Fashionable dress,Šaty módní,お洒落なドレス,お洒落なドレス,
ui_nm_sword__queen_sheba,Queen of Sheba sword piece,Úlomek meče královny ze Sáby,シバ女王の剣の欠片,シバ女王の剣の欠片,
ui_nm_sword_long_wooden,Wooden training sword,Meč dlouhý dřevěný,訓練用のウッドソード,訓練用の木剣,
ui_nm_sword_short_a,Burgher's sword,Meč měšťanský,市民の剣,市民の剣,
ui_nm_sword_short_b,Coxcomb,Švihák,コックスコーム,〈鶏頭〉,
ui_nm_sword_short_c,Needle,Jehla,ニードル,針のような剣,
ui_nm_sword_short_cheap_01,Grandad's old sword,Meč po dědovi,祖父の古びた剣,祖父の古びた剣,
ui_nm_sword_short_cheap_02,Trusty companion,Spolehlivý pomocník,信頼の友,信頼の友,
ui_nm_sword_short_cheap_03,Prodder,Bodlo,プロッダー,〈ボルド〉,
ui_nm_sword_short_cheap_04,Mercenary's bedfellow,Žoldákův brach,傭兵の相棒,傭兵の相棒,
ui_nm_sword_short_cheap_05,Shard,Střep,欠けた剣,欠けた剣,
ui_nm_sword_short_cheap_06,Rusty blade,Rezavá čepel,錆びた剣,錆びた剣,
ui_nm_sword_short_d,Stalwart,Vytrvalec,スタルワート,〈ヴィトルヴァレツ〉,
ui_nm_sword_short_e,Page's sword,Meč panošský,騎士見習いの剣,騎士見習いの剣,
ui_nm_sword_short_EXAMPLE,Test short sword,Testovací krátký meč,テストのショートソード,テストの片手剣,
ui_nm_sword_short_expensive_01,Robber baron's sword,Meč raubrittera,泥棒男爵の剣,泥棒男爵の剣,
ui_nm_sword_short_expensive_02,Razor,Břitva,レイザー,レイザー,
ui_nm_sword_short_expensive_03,Stinger,Žihadlo,スティンガー,スティンガー,
ui_nm_sword_short_expensive_04,Old family heirloom,Rodinné dědictví,伝家の宝刀,伝家の宝刀,
ui_nm_sword_short_expensive_05,Noble sword,Meč panský,貴族の剣,貴族の剣,
ui_nm_sword_short_expensive_06,Envoy's aide-de-camp,Diplomatův pobočník,公使の右腕,公使の右腕,
ui_nm_sword_short_f,Reliable blade,Spolehlivá čepel,堅実な剣,堅実な剣,
ui_nm_sword_short_revelation_reward,Vom Berg sword,Meč pánů z Hory,ヴォン・バークの剣,フォム゠ベルクの剣,
ui_nm_sword_short_wooden,Wooden training sword,Meč cvičný dřevěný,訓練用のウッドソード,訓練用の木剣,
ui_nm_sword1,Bastard sword,Meč dlouhý,バスタードソード,バスタードソード,
ui_nm_sword1_quest,Old Bastard Sword,Starý dlouhý meč,古びたバスタードソード,古びたバスタードソード,
ui_nm_swordofsheba,Queen of Sheba's sword,Meč královny ze Sáby,シバ女王の剣,シバ女王の剣,
ui_nm_talmberk_armory_chest_key,Equipment trunk key,Klíč od bedny s výbavou,装備トランクの鍵,装備トランクの鍵,
